galaxy,spec_id,contours_value,category,category_original,sn_5635,sn_4050,Hd_ew,Hb_ew,Oii_ew,Oiii_ew
A370_04,A370_04_14_18,5.0,Quenched,Post-Starburst,14.186712448198216,15.91741816049248,2.227630017548321,6.504426830358212,0.467295960469366,0.4150924315984567
A370_04,A370_04_15_10,5.0,Quenched,Post-Starburst,3.22422581327799,5.412773580174719,1.7480308888802132,15.529224628227004,4.978755571793606,1.704040368315038
A370_04,A370_04_15_11,5.0,Quenched,Post-Starburst,5.0052796437598905,7.698687873543724,3.4117130913250766,13.0560049868505,3.490164389028063,0.3110418978513362
A370_04,A370_04_15_12,5.0,Quenched,Post-Starburst,7.399965871005023,10.444700434569263,3.7912804969726417,10.937885495714363,2.656689402110195,0.419228446680008
A370_04,A370_04_15_13,5.0,Quenched,Post-Starburst,10.195115906184617,12.724578720227482,3.6070821227632974,8.209499409489627,2.3799439872177715,0.2377646939286808
A370_04,A370_04_15_14,5.0,Quenched,Post-Starburst,12.546969264840715,14.16388807331454,3.142910244443404,6.806707216097618,1.779986301303055,0.3799525892105649
A370_04,A370_04_15_15,5.0,Quenched,Post-Starburst,14.112394737256349,14.814043412447653,3.173900606985695,7.165804789032828,1.3332911218911083,0.3817909682984846
A370_04,A370_04_15_16,5.0,Quenched,Post-Starburst,14.679581515564042,15.052262037397998,2.868962195554223,6.112035301416141,1.3556007031701789,0.5204658642081311
A370_04,A370_04_15_17,5.0,Quenched,Post-Starburst,12.22030292038604,15.49036022315531,2.707371791796313,5.9801945884341405,1.3777969130726049,0.7828335278723393
A370_04,A370_04_15_18,5.0,Quenched,Post-Starburst,10.03272326483095,12.733069996113128,2.4233205851666857,6.217650627931708,0.4714251374513925,1.042159046603044
A370_04,A370_04_15_21,5.0,Quenched,Post-Starburst,4.740205262464906,5.349253290140594,1.3099500821267696,7.041696439423233,1.3016983925317418,-0.5163651988736899
A370_04,A370_04_15_22,1.5,Quenched,Post-Starburst,4.532941341746327,4.389899741286987,1.996683850516556,7.567250651856266,0.599830132961665,-0.8403156840094742
A370_04,A370_04_16_11,5.0,Quenched,Post-Starburst,3.984391007084131,6.446360773961286,2.4012366275483874,14.201706875107924,2.1209264938729584,0.1271365850471083
A370_04,A370_04_16_12,5.0,Quenched,Post-Starburst,5.621905590250477,8.431615864514471,3.807051851871932,11.498714913354888,2.6397140420057665,0.6604146837430717
A370_04,A370_04_16_13,5.0,Quenched,Post-Starburst,7.657709619104768,10.803665824188142,3.998894453944545,7.646872782566587,2.493001707059346,-0.0118418611262916
A370_04,A370_04_16_14,5.0,Quenched,Post-Starburst,9.349440927910353,11.333328253740929,3.468257583313189,6.521686585192442,2.356970058094209,0.075335826741281
A370_04,A370_04_16_15,5.0,Quenched,Post-Starburst,9.351794146354772,11.94854597325084,3.276079466623067,7.16388324874654,0.8967898521971053,0.1765859914080011
A370_04,A370_04_16_16,5.0,Quenched,Post-Starburst,9.68092791944474,11.5863014777607,2.548291760219395,7.27267537812999,0.2553835717555791,0.412434685074791
A370_04,A370_04_16_21,3.0,Quenched,Post-Starburst,3.931347228551716,4.648646473651508,0.5773430204706194,6.436671927903765,1.8426712524476367,-0.681327230755006
A370_04,A370_04_17_11,5.0,Quenched,Post-Starburst,3.449039509658548,4.772706495064211,1.1189899868487905,10.749089072561528,4.580339323668174,1.1322936211193644
A370_04,A370_04_17_12,5.0,Quenched,Post-Starburst,4.265083961331549,6.012899175022612,2.768560230881911,10.718398631386528,3.811383949427471,1.356940172267768
A370_04,A370_04_17_13,5.0,Quenched,Post-Starburst,5.330621798081411,6.861006490290577,4.14436766443328,6.458360555974879,4.04913968195426,0.3750761659907833
A370_04,A370_04_17_14,5.0,Quenched,Post-Starburst,6.61043081122204,8.195489000838624,3.660824642967586,6.057602630612271,4.435605701938676,0.9124241693543051
A370_04,A370_04_17_15,5.0,Quenched,Post-Starburst,6.458743057040093,8.202580644308675,3.1147975496349454,6.915268361968264,2.5974736095006987,1.141108836708364
A370_04,A370_04_17_16,5.0,Quenched,Post-Starburst,6.838913662318842,7.7997760579462785,2.3601054886631383,7.010919729466799,0.6064014653312485,0.9307381490618936
A370_04,A370_04_17_21,1.5,Quenched,Post-Starburst,3.0355540313302445,3.622983842579111,0.0768768631638344,7.92699499361631,0.4668351616398276,0.3726373570681126
A370_04,A370_04_18_12,5.0,Quenched,Post-Starburst,3.1523151523990416,4.785353733115329,2.876430081677973,9.226413425933554,6.620125126478243,1.2555040806796862
A370_04,A370_04_18_13,5.0,Quenched,Post-Starburst,3.805275840669393,5.167910845048063,3.506216629148058,4.127974020323614,5.255081467635344,0.6473275712916893
A370_04,A370_04_18_14,5.0,Quenched,Post-Starburst,4.480641649261638,5.84223699454853,3.6897195256545694,2.120842485501328,5.731700844711163,1.0166343959461348
A370_04,A370_04_18_15,5.0,Quenched,Post-Starburst,4.302095723725912,5.618788992045098,3.184643261883348,3.969203850895819,4.108971639897619,0.851453920589957
A370_04,A370_04_18_16,5.0,Quenched,Post-Starburst,4.441578082195769,5.50747872361042,2.201272473631998,6.716302010762739,2.754862535690189,0.5931672427021026
A370_04,A370_04_18_17,5.0,Quenched,Post-Starburst,4.158491392057792,5.455461895109353,2.293332831445153,7.952807481612982,1.0637557280354215,1.1369329850442622
A370_05,A370_05_9_16,5.0,Quenched,Post-Starburst,10.128299102413122,12.353200395172289,2.5738133899718703,7.465970399726309,0.1164386459432931,0.6423827894252238
A370_05,A370_05_10_11,5.0,Quenched,Post-Starburst,14.38708637824464,12.36709189345909,3.423402199973876,6.9133694695405925,0.0890520966563847,0.3491412042463103
A370_05,A370_05_10_13,5.0,Quenched,Post-Starburst,19.548743619017824,15.228551220991337,2.6793248457342766,7.52982561439495,0.2696489556375164,0.47348689409547
A370_05,A370_05_10_14,5.0,Quenched,Post-Starburst,18.93080119279992,16.11579197674261,3.0185014521002915,7.960378850579076,0.4990344264183503,0.5499566449929179
A370_05,A370_05_10_15,5.0,Quenched,Post-Starburst,16.544490021797763,16.518688205438018,3.058667608541512,8.052702404236726,0.2425124943053864,0.5577046411309872
A370_05,A370_05_10_16,5.0,Quenched,Post-Starburst,14.836120325451589,15.581635074945703,3.0137923717905903,8.413916021381306,0.3301149322414029,0.5596177261164437
A370_05,A370_05_10_17,5.0,Quenched,Post-Starburst,11.251953904235334,13.71832728922211,3.3014415603174663,8.540857858713899,0.0009884605524266,0.2731800311340451
A370_05,A370_05_10_19,5.0,Quenched,Post-Starburst,4.998147566505243,7.338324910233239,3.4187407304436155,7.371710458160231,0.0390494785803176,-0.0252387603310045
A370_05,A370_05_11_10,5.0,Quenched,Post-Starburst,13.022316826277269,11.694038458389178,3.432867206414115,6.614721608275199,0.1670456212921982,0.1747194989816173
A370_05,A370_05_11_12,5.0,Quenched,Post-Starburst,22.467781777105696,16.005685900115544,3.438958904749013,7.298969006866333,0.2862414896066087,0.2458112613449262
A370_05,A370_05_11_13,5.0,Quenched,Post-Starburst,25.242959250427376,16.76019375942595,3.176221059768989,7.629722055095639,0.4606916844842775,0.3149274269856879
A370_05,A370_05_11_14,5.0,Quenched,Post-Starburst,24.98926041566007,17.591835171989874,3.0591448752465653,8.072044485033622,0.5717244234780018,0.2818383009263664
A370_05,A370_05_11_15,5.0,Quenched,Post-Starburst,22.86285304625895,18.27967755059805,3.2441917352187533,8.07072604981809,0.5080303425481539,0.2579922566673533
A370_05,A370_05_11_16,5.0,Quenched,Post-Starburst,21.852888913107083,17.951522991890638,3.143277662427693,8.408653182461679,0.7849915193637734,0.2955849487598435
A370_05,A370_05_11_17,5.0,Quenched,Post-Starburst,18.104304607963098,16.250326769827364,3.151379727508504,8.688805888856102,0.4440331456327796,0.2486816662043322
A370_05,A370_05_11_18,5.0,Quenched,Post-Starburst,12.783285916593638,13.63458434440414,3.6216069075546815,8.413007690756196,0.1341188282248163,0.329668805639993
A370_05,A370_05_11_19,5.0,Quenched,Post-Starburst,7.825710152543363,9.792058456155251,3.412598562527369,8.189711701288049,0.3420088077943545,0.1415788607080365
A370_05,A370_05_12_11,5.0,Quenched,Post-Starburst,19.2394133698518,14.902532298803994,3.339315963602293,7.0115795565425945,0.550975110321084,0.4845925150478782
A370_05,A370_05_12_12,5.0,Quenched,Post-Starburst,24.36468476390768,16.941804544134314,3.42604625420448,7.383915685056725,0.8772008337098123,0.4024797442405424
A370_05,A370_05_12_13,5.0,Quenched,Post-Starburst,27.76421024891753,17.76125655936385,3.3238521126742766,7.623924715343656,1.07204193071681,0.5037632738881256
A370_05,A370_05_12_14,5.0,Quenched,Post-Starburst,28.645640194577663,18.63153310691775,3.3920607263707985,7.72600054165586,0.810342680691732,0.4430767447697866
A370_05,A370_05_12_15,5.0,Quenched,Post-Starburst,27.74926860568808,19.016172227119213,3.555157321593507,7.509128040321078,1.1212547854298365,0.3983060171818048
A370_05,A370_05_12_16,5.0,Quenched,Post-Starburst,26.903636018269417,19.00199367960656,3.3179608732967925,7.893034774905262,1.4502460545776574,0.3812620717789541
A370_05,A370_05_12_17,5.0,Quenched,Post-Starburst,23.239616075370503,17.865914635735496,3.32858994311929,7.976945296594617,1.1075855459400643,0.2212979941662566
A370_05,A370_05_12_18,5.0,Quenched,Post-Starburst,17.81361140143706,16.040854299425774,3.622707126688518,8.179574012405967,0.6488214171115856,0.2515889332876573
A370_05,A370_05_12_19,5.0,Quenched,Post-Starburst,11.33296085324374,12.809275954300556,3.729791694016511,8.29125410229739,0.3168444442883821,-0.0749967536897857
A370_05,A370_05_12_20,5.0,Quenched,Post-Starburst,6.551527384410836,7.828297022467743,3.489416793350812,8.206003380027738,1.0892009359855523,0.1354048389020473
A370_05,A370_05_13_11,5.0,Quenched,Post-Starburst,18.95825079968824,15.299498524391506,3.018141697662184,6.6643073676154,0.4013671233910615,0.6070279117458153
A370_05,A370_05_13_12,5.0,Quenched,Post-Starburst,24.01936688930684,17.939968072729503,3.2139892965571653,6.847814960132832,0.377487769224338,0.4783105113033109
A370_05,A370_05_13_13,5.0,Quenched,Post-Starburst,28.22577156462032,18.80705861229191,3.108455338907783,7.190832280887219,0.6892794597580735,0.404872930831514
A370_05,A370_05_13_14,5.0,Quenched,Post-Starburst,30.76376580914828,19.652178226892907,3.451754895379187,7.255463942181856,0.6804473459671814,0.4048513564545828
A370_05,A370_05_13_15,5.0,Quenched,Post-Starburst,30.996183429378533,19.502849263469543,3.633940259915717,7.330882412151638,0.8209715189406135,0.3943487350801127
A370_05,A370_05_13_16,5.0,Quenched,Post-Starburst,30.34125425229493,19.262291942692737,3.3978830487984384,7.637118336823622,1.1411531630920202,0.3446576212443345
A370_05,A370_05_13_17,5.0,Quenched,Post-Starburst,26.23856999932971,18.11525771787124,3.466381198466228,7.699268473053105,1.1659495805599205,0.3306575673661621
A370_05,A370_05_13_18,5.0,Quenched,Post-Starburst,21.576509706618285,16.340243001140323,3.671853571289146,7.647431213582731,0.8246674252969933,0.2319479903834445
A370_05,A370_05_13_19,5.0,Quenched,Post-Starburst,14.642994431771054,13.879961154410914,3.2146380987424124,8.412646030336061,0.5042855892593887,-0.1159764098678125
A370_05,A370_05_14_10,5.0,Quenched,Post-Starburst,10.833007946873533,10.053480451231565,1.0195411889907098,6.530807447710357,0.219992368426019,0.2680521782438847
A370_05,A370_05_14_11,5.0,Quenched,Post-Starburst,17.716627210614465,15.560081566019916,2.9084809439072288,6.9531818792836,0.6648450627323341,0.4885454605359243
A370_05,A370_05_14_12,5.0,Quenched,Post-Starburst,24.58214160297908,18.61842206475233,3.164296102517996,6.9863599600866495,0.8059187098092686,0.5858629556173688
A370_05,A370_05_14_13,5.0,Quenched,Post-Starburst,28.74507438235506,19.437016307235872,3.032237123428935,7.332862582927665,0.9965768242319344,0.4436059823088647
A370_05,A370_05_14_14,5.0,Quenched,Post-Starburst,32.18036223666743,19.73353831413721,3.5269668382160693,7.352844519409784,0.8188076856170107,0.4164106407186246
A370_05,A370_05_14_15,5.0,Quenched,Post-Starburst,32.94250538149874,19.22399758009217,3.803380594688166,7.287605981874986,0.7845866621526711,0.3920074541751464
A370_05,A370_05_14_16,5.0,Quenched,Post-Starburst,31.92665048429969,18.931757552398253,3.5910437334718748,7.212820638885146,0.9204863573079686,0.3896290388812649
A370_05,A370_05_14_17,5.0,Quenched,Post-Starburst,27.579012302863365,18.194041173036933,3.7659740818288703,7.201527099461217,1.0509521019102548,0.3188635636351103
A370_05,A370_05_14_18,5.0,Quenched,Post-Starburst,23.83297997422983,17.000584640345203,3.948504695360748,7.218520688580477,0.8401043470814815,0.3378646855570995
A370_05,A370_05_14_19,5.0,Quenched,Post-Starburst,17.67932735405397,15.190338046640992,3.6415967924377215,7.58853978017068,0.3543746789654567,0.2573106076120891
A370_05,A370_05_15_10,5.0,Quenched,Post-Starburst,8.152997764210845,8.123788711168858,1.6828149595394064,6.068511110173581,0.3755744653371333,-0.0569840388339391
A370_05,A370_05_15_11,5.0,Quenched,Post-Starburst,13.314592342531585,13.054942372013754,2.921728575983093,7.028254999158234,0.685076106809202,0.4916518054007833
A370_05,A370_05_15_12,5.0,Quenched,Post-Starburst,21.16312996163268,17.18517660576953,3.199724927227491,6.974747006957669,0.4293484885224616,0.4748702357482843
A370_05,A370_05_15_13,5.0,Quenched,Post-Starburst,26.27846716062813,19.05526780248137,2.993573102515275,7.385067664350073,0.7463720321984889,0.4779874860241058
A370_05,A370_05_15_14,5.0,Quenched,Post-Starburst,30.00004559030307,19.60889439845068,3.532275482156205,7.39451842778015,0.7194612322533508,0.4659494149119372
A370_05,A370_05_15_15,5.0,Quenched,Post-Starburst,31.1618626442459,18.845954033635863,3.901628612926036,7.242845936504088,0.674197822064835,0.4452266011649614
A370_05,A370_05_15_16,5.0,Quenched,Post-Starburst,30.52482921076865,18.93889064977925,3.588580137186203,6.999583768725621,0.7851674531431078,0.4496589369789955
A370_05,A370_05_15_17,5.0,Quenched,Post-Starburst,27.191289097237146,18.253972522997906,3.761492687140339,6.884623605255832,0.8280041042277708,0.3933177658731337
A370_05,A370_05_15_18,5.0,Quenched,Post-Starburst,24.467882898995608,16.984611570086955,3.905630702944445,6.47748238124001,0.9442938113355476,0.3997018379904084
A370_05,A370_05_15_19,5.0,Quenched,Post-Starburst,18.42277293320737,15.047389571799515,3.6924775820552815,6.666373406426724,0.1984090535592647,0.492820182981613
A370_05,A370_05_15_20,5.0,Quenched,Post-Starburst,12.533976093040636,11.517288218869645,3.497196473311384,6.726585661284281,0.1403554000121899,0.4315455312117938
A370_05,A370_05_16_10,5.0,Quenched,Post-Starburst,6.021202172648371,6.6342208532462825,2.70246865077746,5.491136047730629,0.5084401059620669,-0.4233592420543405
A370_05,A370_05_16_11,5.0,Quenched,Post-Starburst,9.995183000695109,10.614294587439986,3.2268102508792835,6.190278710247812,0.9865105281088332,0.5498174244193497
A370_05,A370_05_16_12,5.0,Quenched,Post-Starburst,16.701125894353194,15.38607299257109,3.247044813983805,6.740453130226862,0.6728341699100511,0.60523495016732
A370_05,A370_05_16_13,5.0,Quenched,Post-Starburst,21.845733237221715,17.774449187370333,2.7588160214463366,7.3246772024177105,1.0784633782503603,0.6313191762520949
A370_05,A370_05_16_14,5.0,Quenched,Post-Starburst,25.27065862202912,18.505959936438487,3.5028917622528497,6.933719883984144,0.6999737848074286,0.588867505551848
A370_05,A370_05_16_15,5.0,Quenched,Post-Starburst,27.978742642009667,17.793042949520384,3.940197215143455,6.947844190449217,0.7137813113404333,0.4836458964095157
A370_05,A370_05_16_16,5.0,Quenched,Post-Starburst,28.08229917245564,17.99434229475216,3.658052831946141,6.748169522091511,0.6562078802888606,0.5402643646585312
A370_05,A370_05_16_17,5.0,Quenched,Post-Starburst,26.0664736805792,17.266907181197787,3.77917072247055,6.636047934705983,1.1016832533114016,0.5197987063351146
A370_05,A370_05_16_18,5.0,Quenched,Post-Starburst,23.42097159805472,15.7979044478224,3.933426200746216,6.651664051973119,1.4678955501097075,0.47319937757707
A370_05,A370_05_16_19,5.0,Quenched,Post-Starburst,18.073199733038063,14.29029413995748,3.759689416811176,7.194574006869448,1.380245955038614,0.4225725694801689
A370_05,A370_05_16_20,5.0,Quenched,Post-Starburst,12.639910457823516,11.318760152296065,3.4238203046568305,6.613552636959801,0.7844028086907247,0.6481421886350651
A370_05,A370_05_16_21,5.0,Quenched,Post-Starburst,7.386499247353362,7.474211167992791,3.4302120814362,6.204836535125493,0.6333517588864106,-0.1777963623883315
A370_05,A370_05_17_11,5.0,Quenched,Post-Starburst,6.77014747511473,8.129080547795075,3.670554986647185,6.895061871975375,0.6406363094957013,0.2062579460361107
A370_05,A370_05_17_12,5.0,Quenched,Post-Starburst,10.863917486120394,12.05082438298638,3.496408410284463,7.090289846737505,0.4955371481005593,0.3072307555312012
A370_05,A370_05_17_13,5.0,Quenched,Post-Starburst,14.807762765066045,13.975380002363528,2.533814566184875,6.980079631471565,1.1128547955104242,0.4926549964635957
A370_05,A370_05_17_14,5.0,Quenched,Post-Starburst,18.36993993130028,15.804867316864827,3.2814744483374443,6.492303218437197,0.3179744517820505,0.3881947199880134
A370_05,A370_05_17_15,5.0,Quenched,Post-Starburst,22.57935435047729,16.253297565196934,3.708304151067894,6.648415301167692,0.3147018894308738,0.3359149439104278
A370_05,A370_05_17_16,5.0,Quenched,Post-Starburst,22.96835903688637,16.70204902145994,3.419516527009216,6.428025358546117,0.3074884934126983,0.4011053198253029
A370_05,A370_05_17_17,5.0,Quenched,Post-Starburst,21.53810265515297,17.05680094629294,3.675705225804372,6.64398168971791,1.3161237697045745,0.4538256472280518
A370_05,A370_05_17_18,5.0,Quenched,Post-Starburst,18.97892865040396,16.248688307271546,3.791488364307937,7.112573355696156,1.0008700701721662,0.3423865887659356
A370_05,A370_05_17_19,5.0,Quenched,Post-Starburst,14.82401904822838,14.258708165577012,3.6239714937954455,7.105634010599361,1.6132418568109164,0.5069701588993946
A370_05,A370_05_17_20,5.0,Quenched,Post-Starburst,10.722906811110535,11.226724378479672,4.098335234538088,6.740609312598585,1.097009820611965,0.5396860115065377
A370_05,A370_05_17_21,5.0,Quenched,Post-Starburst,6.7045479785713065,7.773934469077127,4.00947127662841,7.228755798995619,0.3820530768442157,0.326041708433913
A370_05,A370_05_18_10,3.0,Quenched,Post-Starburst,3.0916808119062256,3.404939344844858,4.79373290041155,1.6074972895613429,1.9175962895135488,-0.6421982466362994
A370_05,A370_05_18_11,5.0,Quenched,Post-Starburst,4.277421517098932,5.66373471464556,4.186334943479066,5.378626588996467,3.5796303648433216,0.9779679618125794
A370_05,A370_05_18_12,5.0,Quenched,Post-Starburst,6.455910537156944,8.622165049669526,4.060403937218335,6.358603072241579,1.3893253756684567,0.5197538505658736
A370_05,A370_05_18_13,5.0,Quenched,Post-Starburst,8.996174685920977,10.7237099858706,3.374682946723808,6.182098043908719,1.6831987643571154,0.1703230876374252
A370_05,A370_05_18_14,5.0,Quenched,Post-Starburst,12.054264114652186,12.23435031872362,3.277698541080819,6.288210241051952,1.2368546594553935,0.0829167470797745
A370_05,A370_05_18_15,5.0,Quenched,Post-Starburst,15.500540032251797,13.77114946372512,3.758122032169404,6.993999618747893,1.3685133550162427,0.0851003799154802
A370_05,A370_05_18_16,5.0,Quenched,Post-Starburst,16.464629512849847,14.627923413211832,3.4583456679676057,6.785304198849552,1.0411886287379577,0.1279881359890149
A370_05,A370_05_18_17,5.0,Quenched,Post-Starburst,16.41099227492586,15.40874468949744,3.875973827393594,6.746199349827266,1.854870107197242,-0.0369562657831789
A370_05,A370_05_18_18,5.0,Quenched,Post-Starburst,14.603243138400668,14.546684805304096,3.92676580035036,7.227908641447408,1.2363298432261782,0.1604604288351969
A370_05,A370_05_18_19,5.0,Quenched,Post-Starburst,11.695016746305228,12.977396169008584,3.86780238819776,7.607259189550072,1.0274916574743207,0.4479897012441125
A370_05,A370_05_18_20,5.0,Quenched,Post-Starburst,9.003062106509955,9.970911326176132,4.361033860225097,6.914022610816854,2.463642370518283,0.6224327187136198
A370_05,A370_05_18_21,5.0,Quenched,Post-Starburst,6.211910063379036,6.854903723465378,4.574001697282879,4.9900763782173865,2.2847067805320496,1.1341146885989724
A370_05,A370_05_19_12,3.0,Quenched,Post-Starburst,4.142281190404294,5.852135435689013,5.215969581796491,3.312951952147681,1.800372500989058,1.1290140792744745
A370_05,A370_05_19_13,5.0,Quenched,Post-Starburst,5.7659858823177945,7.512534407803664,5.087945623378516,4.965178473750266,2.82734554402277,0.4276109139245948
A370_05,A370_05_19_14,5.0,Quenched,Post-Starburst,7.234037241058744,8.606066217104818,4.13041401759549,5.004967895775542,2.202713489650036,-0.1042891400127912
A370_05,A370_05_19_15,5.0,Quenched,Post-Starburst,9.5052848507799,10.02860298474873,4.197420948531205,5.96806115223583,2.374050220087738,0.0704565394988415
A370_05,A370_05_19_16,5.0,Quenched,Post-Starburst,10.1542051803224,10.872102413052676,3.6076891611636186,6.771492017205381,1.8418623988178813,-0.2537040014190483
A370_05,A370_05_19_17,5.0,Quenched,Post-Starburst,10.226023104640134,11.55539523602424,3.7335731847895386,7.109373162247638,2.216697951046957,-0.1866035663297765
A370_05,A370_05_19_18,5.0,Quenched,Post-Starburst,9.87521611475203,11.135966940870796,3.0755895176908776,7.63242090601484,1.437151699823381,0.0147257908670396
A370_05,A370_05_19_19,5.0,Quenched,Post-Starburst,8.689510079736314,10.326420642075536,3.804884412089872,6.805421666808755,1.3049991117466977,0.3081731157993207
A370_05,A370_05_19_20,5.0,Quenched,Post-Starburst,7.515023129892056,8.099927199529747,4.4009218396552106,5.409343927125636,2.848170982697585,0.4887471502380142
A370_05,A370_05_19_21,5.0,Quenched,Post-Starburst,5.882331977302409,6.230397229161502,5.595263641412541,3.3431377345316444,1.723654956324953,1.0127392747724653
A370_05,A370_05_20_13,3.0,Quenched,Post-Starburst,3.310384861693256,4.858362795754869,4.193174050743116,-0.1463393062897659,4.336707784700714,0.9871018254796652
A370_05,A370_05_20_14,5.0,Quenched,Post-Starburst,4.1307892660479055,5.395772740104386,3.758147411487654,2.551765464459712,5.5218477494831,-0.0601427767835394
A370_05,A370_05_20_15,5.0,Quenched,Post-Starburst,5.322159272078087,5.966456819059419,3.303047677354378,5.411755672556737,3.731946645576683,0.0126725817650668
A370_05,A370_05_20_16,5.0,Quenched,Post-Starburst,6.31473477290086,6.7358523245355935,2.9926634596032184,6.445183109149316,2.760565842710069,-0.436193295147868
A370_05,A370_05_20_17,5.0,Quenched,Post-Starburst,6.753310941846868,7.59290467342686,2.8878632753483093,6.144549041479333,2.792796747991108,-0.0569382689295452
A370_05,A370_05_20_18,5.0,Quenched,Post-Starburst,6.383191749568231,7.640446640288592,2.5847137584844027,7.221843846424852,1.7977723709575273,0.2503567120029743
A370_05,A370_05_20_19,5.0,Quenched,Post-Starburst,5.917021024239235,7.384823337727771,3.6155258624020687,8.724592511784305,0.6975402752899269,0.6604233421325022
A370_05,A370_05_20_20,5.0,Quenched,Post-Starburst,5.475548563169221,6.443859246250323,5.037173128559951,7.383097392047387,1.5274773454281458,0.5969770945781439
A370_05,A370_05_20_21,5.0,Quenched,Post-Starburst,4.510913922093059,5.104193744909919,6.755949177552619,4.6574269751265,0.2711078903636442,1.0944403931268796
A370_05,A370_05_21_15,3.0,Quenched,Post-Starburst,3.157576442152396,3.8371018849769527,0.2499281405415927,2.9100475143604774,5.7470681861678745,1.2517328423234748
A370_05,A370_05_21_16,3.0,Quenched,Post-Starburst,3.705308686598585,4.018058308967618,0.2737550184000216,4.516190984883802,5.119725208749763,0.1971289442345275
A370_05,A370_05_21_17,5.0,Quenched,Post-Starburst,4.238579385979231,4.853524549001832,0.2186137433802566,2.583452346460493,3.7743097817489577,0.0132224620429733
A370_05,A370_05_21_18,5.0,Quenched,Post-Starburst,4.291393623559956,5.28074737117949,0.3019204849132466,4.192759960667383,2.23815687430862,-0.0898934065824376
A370_10,A370_10_19_16,5.0,Star-Forming,Cluster Control,3.24075465092661,3.9447778731148606,1.7044768629251978,2.160280267836174,-18.145763077045533,0.816502150368213
A370_10,A370_10_19_17,5.0,Star-Forming,Cluster Control,3.193979355848478,4.635003581060021,1.2542586760073091,0.2176919934803876,-18.27659598152388,0.8919631887286469
A370_10,A370_10_19_19,5.0,Star-Forming,Cluster Control,3.0275938187713423,5.155061663596774,1.9161189022429828,-0.3190656466115034,-14.811030076466189,-1.5435270416855158
A370_10,A370_10_20_15,5.0,Star-Forming,Cluster Control,3.144830961316579,3.7498829780139946,0.0770196142164592,3.331989626476279,-15.573158301536456,-1.558081126759579
A370_10,A370_10_20_16,5.0,Star-Forming,Cluster Control,3.47434952166461,4.103696254189893,1.1701765963869182,5.144552706282578,-13.149664704589174,-0.0978536994521313
A370_10,A370_10_20_17,5.0,Star-Forming,Cluster Control,3.67621229133276,4.9039149114642,0.7462756106814021,5.17410524433843,-15.250365392418702,0.2882365306735904
A370_10,A370_10_20_18,5.0,Star-Forming,Cluster Control,3.36611500615391,5.303976010577559,1.9542441775935304,3.794305302155797,-13.025106780342112,0.0703581190230988
A370_10,A370_10_20_19,5.0,Star-Forming,Cluster Control,3.3763088122431264,5.113566330785183,2.4597712515721155,0.9640833004952364,-13.051400103168008,-1.849498739442579
A370_10,A370_10_21_15,5.0,Star-Forming,Cluster Control,3.167415432669221,3.629892331140004,1.4193059170391529,3.208920041058275,-9.147891751330878,-2.093173451288071
A370_10,A370_10_21_16,5.0,Star-Forming,Cluster Control,3.720196146511246,4.168808879724407,2.27606262841982,6.822719600043728,-12.298880354595704,-0.2588964667078758
A370_10,A370_10_21_17,5.0,Star-Forming,Cluster Control,4.343056222208243,5.008371322165896,1.5711227484252377,7.245180276072532,-12.123891582767037,0.6362083547275377
A370_10,A370_10_21_18,5.0,Star-Forming,Cluster Control,3.807887961919752,5.025495742686005,2.014401880424737,7.868930299618551,-14.094855109176365,0.106090204436271
A370_10,A370_10_21_19,5.0,Star-Forming,Cluster Control,3.5107349636824345,4.754915151986212,2.0719889025209466,7.8240275959869265,-12.314462086115292,-0.107075289177288
A370_10,A370_10_21_20,5.0,Star-Forming,Cluster Control,3.1872593634903432,5.061603372352431,2.7759354250947803,7.817184353544139,-11.37033833760367,0.7504303254206166
A370_10,A370_10_22_15,5.0,Star-Forming,Cluster Control,3.194041940441852,3.2533157605750573,1.21545939989383,8.243030143751035,-8.462429430475582,-2.7774677192721344
A370_10,A370_10_22_16,5.0,Star-Forming,Cluster Control,3.522900982181509,3.649796157021286,2.379173705306657,10.12170818655909,-6.497780060143462,-0.5605659431500825
A370_10,A370_10_22_17,5.0,Star-Forming,Cluster Control,4.176916413442803,4.349716470181003,1.585815748431323,7.763536235601942,-10.839715526072638,0.6527853696831785
A370_10,A370_10_22_18,5.0,Star-Forming,Cluster Control,3.646936445381504,4.493640217970139,1.4284286319617323,9.314955290021434,-14.740034952693998,1.6018121160757417
A370_10,A370_10_22_19,5.0,Star-Forming,Cluster Control,3.229861208482516,4.729011378445081,1.673171551070626,8.680390427642392,-12.834645317734362,1.1992134777401962
A370_10,A370_10_23_17,5.0,Star-Forming,Cluster Control,3.263554151844932,3.575223719421098,2.1633564322395027,7.894990170435117,-12.97948063705254,-0.7071361390028038
A370_10,A370_10_23_18,5.0,Star-Forming,Cluster Control,3.131559853143325,3.589499441704537,2.077211032497341,9.251676830794482,-10.4002442426498,0.9594634987893096
A370_11,A370_11_16_17,5.0,Star-Forming,Cluster Control,4.276886265195441,3.8278475661287272,3.952617448459713,3.3447409747563426,-7.475208978288465,1.6599956190002112
A370_11,A370_11_16_18,5.0,Star-Forming,Cluster Control,4.478041957222513,4.113691206640141,3.2353883260599337,5.366720263956443,-8.832788235203147,1.4681258939674025
